name,creation_date,content,like_count,quote_count,reply_count,retweet_count
Under Armour,2018-11-20,"Led by Moto-sport, rooted in community. Inspiring a new vision for high-performance. #UAValsetz has arrived. Shop now. https://t.co/oacGzKjlJQ https://t.co/pBbzJMK3bn",46,1,1,5
Under Armour,2018-11-21,Been cooking. Inspired by the real chef in the family. Cop the “International Smoke” #Curry5 now. https://t.co/eQ2M8LfbVC https://t.co/hGS4ZsquOl,83,1,0,12
Under Armour,2018-11-22,"It’s about sharing with the family. ⏰ to feast with the team. 🍽 From our sqUAd to yours, Happy Thanksgiving. 🦃 #WEWILL https://t.co/Ekzf8LhYbL",45,0,0,3
Under Armour,2018-11-23,Run without the ☀️. The #UAHOVR Phantom Reflective provides the 💡 you need to run early morning or late at night. Shop now. https://t.co/M8SHZyZcnt https://t.co/QfKDYZVRe1,99,3,2,11
Under Armour,2018-11-24,.@StephenCurry30 is always inspired when he visits his fans in the capital of Japan. His latest signature shoe pays homage to the beautiful city. Shop the #Curry5 “Tokyo Nights” now. https://t.co/RrTuhE0Ldc https://t.co/VQ7lX5d498,69,1,1,11
Under Armour,2018-11-25,1️⃣2️⃣-0️⃣? ✅ https://t.co/lLeAwzKSQU,1809,6,14,246
Under Armour,2018-11-25,This is the finale. We’re ending season 1 of the #UAForge96 with premium suede and ultra-reflectivity. Shop now. https://t.co/CmKmNa5VEy https://t.co/fIIbSbJzYu,35,1,1,2
Under Armour,2018-11-26,Celebrate #CyberMonday with the greatest over the ear 🎧 s for hardcore training in the game. Stay strong in @TheRock’s limited edition UA Sport Wireless headphones now. https://t.co/yBDrVpRsxE https://t.co/4ZAAPMZwL7,2889,50,83,305
Under Armour,2018-11-26,Lettering artist @jenmussari makes designs that move you. She experimented with “water marbling” on our #UAIcon platform to create a custom #UAHOVR SLK. Shop now. https://t.co/hOpL41fFOI https://t.co/kRQtsjkfJT,94,8,2,14
Under Armour,2018-11-27,Run all night. 💡 Light up your route with the new #UAHOVR Phantom Reflective. Shop now. https://t.co/W4vlgDfPqv https://t.co/924Y75bJD5,72,2,4,11
Under Armour,2018-11-29,Creator + Muralist @tommiilim thinks @stephencurry30’s game is like a “violent rainstorm.” 🌧 Shop his custom #Curry5 now. ⚫️⚪️ https://t.co/BfCwcbTm3h https://t.co/1GsNPhw3XP,81,1,2,5
Under Armour,2018-11-30,.@utah_football has their 👀 on the 🌹 Bowl. It’s ⏰ to fight for the PAC-12 🏆. #WEWILL https://t.co/hjzzJLiabv,384,0,3,44
Under Armour,2018-11-30,For the family. The final colorway of the season 1 #UAForge96 is here. Cop while you can. https://t.co/pgnyq5BNZZ https://t.co/q5j4upKfhH,46,1,3,4
Under Armour,2018-12-02,.@NDFootball is headed to the @cfbplayoff. Let the #Rush4Gold begin. ☘️ 🏆 #WEWILL https://t.co/INIClXDRcX,886,11,7,177
Under Armour,2018-12-02,Kicks customized with passion and inspiration. #MyCauseMyCleats gives our sqUAd the chance to impact the efforts and foundations that mean the most. #WEWILL https://t.co/bzmmDhuoRs,70,1,2,6
Under Armour,2018-12-03,Zero gravity in every environment. Run further in the #UAHOVR Phantom now. https://t.co/ZRpmVOWxye https://t.co/UvNhgT2phT,70,0,2,5
Under Armour,2018-12-04,From the slopes to the lodge. Designed by the world’s most decorated skier so that you can perform with style. Stay warm and look good in the @lindseyvonn Collection. Shop now. https://t.co/4U5MzM0CsW https://t.co/Ua6AneDZTl,196,0,4,18
Under Armour,2018-12-06,Raise the sail. Sing second. @NavyAthletics is geared up for the greatest rivalry in sports with mascot inspired “Bill The Goat” uniforms. #GoNavyBeatArmy 🏈⛴⚓️🐐 #WEWILL https://t.co/d1BnW9O5bJ,169,7,0,32
Under Armour,2018-12-07,Green goes better with gold. The Irish are headed to the semifinal in style. We added championship flare to @NDFootball’s iconic uniform for the @CFBPlayoff. #Rush4Gold #WEWILL https://t.co/bewUTRyT7A,400,11,9,87
Under Armour,2018-12-07,When @StephenCurry30 was growing up his father told him to “bo ya neck” when times get tough. Cop the Dell inspired #Curry5 now. https://t.co/6WLXzqpQwy https://t.co/0XPT5coZXG,93,0,6,11
Under Armour,2018-12-08,Throw out the records and buckle up the chin straps. It’s about tradition and triple-option. This is 🇺🇸’s game. @NavyAthletics takes on their greatest rival in the city of Brotherly Love.  #GoNavyBeatArmy #WEWILL https://t.co/gGPkr88DgX,145,2,2,27
Under Armour,2018-12-09,Hometown flavor. Rep the cities of our @UAbasketball family. Shop the Player Edition M-Tag now. https://t.co/GpQzttkqxz https://t.co/Q4pLkeooO1,77,1,1,10
Under Armour,2018-12-10,"Congratulations, @MarylandMSoccer❗️🏆 https://t.co/ENuJzr8XcC",371,2,0,42
Under Armour,2018-12-10,Fresher than a peppermint. Cop the #UAHOVR “Candy Cane” pack this Thursday. ⚪️🔴 #WEWILL https://t.co/as2Tsn0FVa,85,3,1,5
Under Armour,2018-12-12,"Introducing the #Curry6. Inspired by The Town. Built to #RuinTheGame

The “Fox Theatre” releases 1.4.19 https://t.co/oVbJiB5II7",258,7,8,57
Under Armour,2018-12-13,#Curry6 #RuinTheGame https://t.co/SOIStptStC,142,7,2,19
Under Armour,2018-12-13,Give the gift of energy. Shop the #UAHOVR Phantom “Candy Cane” pack now. https://t.co/YFxS5j49YY https://t.co/uKAHJaG5ib,89,5,1,11
Under Armour,2018-12-14,🎟 has been punched. Gear is in. ☘️ Cop the official @NDFootball #Rush4Gold T-shirts now. https://t.co/l8ICK6Scgz https://t.co/rcuPJ7Dj1M,92,6,6,18
Under Armour,2018-12-15,"Fayetteville, we have liftoff. ✈️ @Dennis1SmithJr’s metallic color M-tag low pays homage to the 82nd Airborne division. Cop the “Fort Bragg” inspired PE now. https://t.co/oem9n11ojV https://t.co/OFrx9xDgrT",93,1,3,17
Under Armour,2018-12-16,Ready to run no matter what the thermometer says. Stay warm with our ColdGear Reactor technology. Find our hottest running gear in the UA Holiday Gift Guide. https://t.co/RmtrIDEO08 https://t.co/P6eDFgDlgI,51,1,1,7
Under Armour,2018-12-17,Stay out the way if you know what’s good for you. 😳 #WEWILL https://t.co/9NdmZ96aBD,112,3,1,13
Under Armour,2018-12-18,Find a bra that delivers support and provides breathability. Shop the UA Vanish Mid in our Holiday Gift Guide now. https://t.co/XAkM6dRw33 https://t.co/mZLjpJcsfg,34,1,0,5
Under Armour,2018-12-20,It's Team Flash vs. Team Ballaholics in the #UAALLAMERICA game on 1/3. 👀 the custom 💐print unis each #sqUAd will be wearing in Orlando. #WEWILL https://t.co/ThEqoDw3mY,84,1,2,17
Under Armour,2018-12-20,What’s better than a visit from 🎅? How about the @NDFootball leprechaun showing up to pratice with an exclusive #Rush4Gold swag box. 🎁 Now @DOCnation_7 is ready to rep his school during the @CFBPlayoff. ☘️ #WEWILL https://t.co/3KqHSvlZa2,172,2,2,22
Under Armour,2018-12-21,Crazy ups. Tag the bounciest person you know. #WEWILL https://t.co/uvKmdJtKPc,39,0,1,3
Under Armour,2018-12-22,.@StephenCurry30 is celebrating 🎄 during his 🔟th season in Oakland with a special #Curry6 designed by local youth. ❄️ #WEWILL https://t.co/J8paRt7SDK,160,3,4,29
Under Armour,2018-12-22,Introducing the UA TriBase Reign. A functional fitness shoe made for high intensity training and weightlifting. Power 🆙 on 12/26. 💪#WEWILL https://t.co/4ya9atKJ0U,90,2,1,9
Under Armour,2018-12-23,Hit the biggest stage in the game with #HighSpeedSuede. 🔥 @NDFootball is bringing kelly green #UASpotlight cleats to the @CFBPlayoff. ☘️ #WEWILL https://t.co/faFY27PxBX,180,0,2,31
Under Armour,2018-12-26,#Curry6 “Christmas in the Town” available tomorrow. #WEWILL https://t.co/zi0b5vc8jJ,136,2,2,6
Under Armour,2018-12-26,Holiday 💦. The “Christmas in the Town” #Curry6 is for the Oakland youth. #RuinTheGame in @StephenCurry30’s innovative signature shoe infused with #UAHOVR cushioning. ❄ Shop now. https://t.co/TrOdAVxXXU https://t.co/IfddWCurFS,121,1,3,16
Under Armour,2018-12-27,🏈 is a game of battle. @NDFootball is fueling up for the fight through strength &amp; conditioning and nutrition. #Rush4Gold #WEWILL https://t.co/GE3TwfQOI2,130,3,1,8
Under Armour,2018-12-27,Built to generate power with minimal feel. The UA TriBase Reign checks all the boxes. ✅ Train and lift in our first functional fitness shoe. 💪 Shop now. https://t.co/F3t2Gzq5ay https://t.co/cKXqlJqtkG,59,0,1,5
Under Armour,2018-12-28,A classic uniform with a golden touch. @NDFootball is ready to protect its perfect record in a special edition @CFBPlayoff uniform. #WEWILL https://t.co/FVBXwOka1M,1086,10,8,195
Under Armour,2018-12-29,Play like a champion every day. @NDFootball is in Dallas with an upset on the mind. #Rush4Gold #WEWILL https://t.co/hEhIfpgZxq,196,2,4,20
Under Armour,2018-12-30,Don’t just set goals. Crush them. Conquer 2️⃣0️⃣1️⃣9️⃣ in the #UAHOVR Phantom “Confetti”. 🎉 Shop now. https://t.co/Jq0DtSspMF https://t.co/W809nDfyWw,59,2,1,4
Under Armour,2018-12-31,All we do is ball. 🏈 We making plays all week at the UA @AllAmericaGame. ⏰ to shine. ⭐️ #WEWILL https://t.co/jPlqWaz0EQ,55,1,1,6
Under Armour,2018-12-31,INVITE ONLY. 😈 The UA 2019 @AllAmericaGame is under way in Orlando. We making plays all week. ✊ #WEWILL https://t.co/MG3t9QCWFC,407,6,4,52
Under Armour,2019-01-01,Fresh. New. Innovative. Groundbreaking. The new #Curry6 is inspired by the Fox Theatre in Oakland. #RuinTheGame in @StephenCurry30’s latest signature shoe Friday. #WEWILL https://t.co/DRGFO82V9m,159,7,2,26
Under Armour,2019-01-01,Something special for the family. @StephenCurry30 hooked up both teams in the UA @AllAmericaGame up with his new #Curry6. #WEWILL https://t.co/vLTSaLKcKp,558,8,4,78
Under Armour,2019-01-01,We got 2️⃣0️⃣1️⃣9️⃣ on 🔒. Every year is our year. 💪 #WEWILL https://t.co/P18BD17i6U,82,1,1,6
Under Armour,2019-01-01,We teamed up with trainers Katie Crewe and Nik Naidoo to bring you a new daily fitness series designed to build on all aspects of your overall health. Introducing UA 360. Strength training ➕ cardio ➕ nutrition 👉 https://t.co/w4z9bbdgo2 https://t.co/Leq1nxMf0t,102,1,1,12
Under Armour,2019-01-02,🌺 UA @AllAmericaGame VIBES 🌺 https://t.co/LBvO7D3EJq,581,20,1,84
Under Armour,2019-01-02,They say your game opens 🚪s. We brought the “Swag Locker” to this year’s UA @AllAmericaGame practice. Make a play 👉 sound the 🚨👉 see what’s inside. 🎧👑#WEWILL https://t.co/rkFwx0FT3I,84,4,0,13
Under Armour,2019-01-03,Peek-a-boo. Ready to make a name for ourselves. 👀 the @UAFootball @AllAmericaGame on ESPN 2 at 6 pm est. 👐 #WEWILL https://t.co/rqJCsUdkKv,131,2,4,14
Under Armour,2019-01-04,Crown us. The best players. The best drip. The best game in the country. We showed everyone why we are on another level all week at the #UAAllAmerica game. @UAFootball claimed the throne in Orlando. 🌺 👑 🏈 #WEWILL https://t.co/yzZmV731iQ,154,3,4,22
Under Armour,2019-01-04,Limitless energy. Devastating cuts. Nonstop speed. @StephenCurry30’s latest signature sneaker represents his love for the Bay. #RuinTheGame in the “Fox Theater” #Curry6 now. https://t.co/OZI2IkmQE3 https://t.co/oDeP6AduRB,126,5,4,24
Under Armour,2019-01-05,Transfer power seamlessly. The UA TriBase Reign checks all of your minimal training footwear boxes. ✅ Elevate your high intensity training. Shop now. https://t.co/rZmk0Kc0Xn https://t.co/wOMCQyzlmV,80,0,3,5
Under Armour,2019-01-06,Health and success go 🖐 in 🖐. Stay on the relentless pursuit of your goals with our top trainers ➕ nutrition guru on UA 360. 💪 🍏👉 https://t.co/RXQHRU34QB https://t.co/afSn9MNeog,119,1,2,9
Under Armour,2019-01-06,Win the drill...get the grill. Hard not to smile when you got the skill. We got our GLEE on during the @UAFootball @AllAmericaGame in Florida. 😬 #WEWILL https://t.co/XRsW0sUi5a,75,4,1,10
Under Armour,2019-01-08,"In Week ✌️ of UA 360, Nik Naidoo and Katie Crewe are getting back to fundamentals. Doing less, better. Strengthen your entire body now 👉 https://t.co/X5vRpiboxI https://t.co/e7QUVHNMPj",61,0,1,9
Under Armour,2019-01-08,Inspired by the Bay’s finest marquee. Make moves in the #Curry6 “Fox Theater” now. https://t.co/JwCUDAxaMM https://t.co/ZZ6rp5IrYq,61,0,1,10
Under Armour,2019-01-09,"Congrats, @BrendaFrese! #Frese500 https://t.co/6SkOdJqMT5",117,2,2,10
Under Armour,2019-01-10,"It’s time to refine the grind. We’ve created a comprehensive approach to health + fitness with Katie Crewe, Nik Nadoo and Amanda Meixner on UA 360. Get the most out of your workouts now. https://t.co/X5vRpiboxI https://t.co/JvP7TRqgfM",55,0,1,7
Under Armour,2019-01-11,Looking league ready already. Welcome to lob city. 🤟 #WEWILL https://t.co/fTwHIjPuSP,56,0,0,7
Under Armour,2019-01-12,Push yourself to the point of having nothing left…then keep going. This is @madiderozario’s race. #WEWILL https://t.co/xxnLNsJRj8,177,2,2,23
Under Armour,2019-01-13,Prepare. Focus. Dominate. Tom Brady has done this before. 🐐 #WEWILL https://t.co/dHOxHHCsv3,165,2,1,35
Under Armour,2019-01-14,Our MK-1 training collection gives @Dennis1SmithJr the edge he needs during intense training. Take your workout to the next level with the best gear in the game. Shop now. https://t.co/rdskQfHtCo https://t.co/HFOOWdPVrl,132,1,1,13
Under Armour,2019-01-15,"🔟 episodes. 🔟 different drills scored to new music from rising artists. Hoop guru @Cbrickley603 is here to drop dimes of knowledge with ""Soundtrack to the Game."" Become a better baller now 🎶🏀👉 https://t.co/EcYWCq42bg https://t.co/7CK3GodHQw",36,0,0,3
Under Armour,2019-01-15,Ready to work? Pick up the kettlebells and weights. Katie Crewe and Nik Naidoo have the plan you need to turn limits into distant memories on UA 360. Smash weekly workouts with us. Watch now. https://t.co/j4Qiim3yTm https://t.co/G2ZgxMhaoE,75,0,1,6
Under Armour,2019-01-16,"It’s been all love since the underrated kid from Davidson landed in Golden State. 🔟 years later, @StephenCurry30 is balling out for the Bay. #RuinTheGame with the #Curry6 ""Heart of the Town."" Available Friday. #WEWILL https://t.co/BubuzkOq9y",102,2,2,16
Under Armour,2019-01-17,"Pump out the reps. Earn your rest. But never sacrifice form. Elevate your diet and training with the help of Katie Crewe, Nik Naidoo and Amanda Meixner on our daily fitness series UA 360. Make gains now 👉 https://t.co/OAHkVsOip1 https://t.co/MSD8nhj7iN",67,1,1,6
Under Armour,2019-01-18,.@StephenCurry30 plays for the Bay. His ❤️ is in Oakland. 🔒 in and #RuinTheGame in the #Curry6 “Heart of the Town” now. https://t.co/kuALx7884z https://t.co/wsSFILmjJh,194,6,2,21
Under Armour,2019-01-19,👀 #RuinTheGame https://t.co/5GFuBZX6jR,157,4,2,29
Under Armour,2019-01-19,Give ‘em the business. Flex on those that try to play us. 💪 #WEWILL https://t.co/2Hy5k6uNn6,68,1,1,4
Under Armour,2019-01-20,Can’t compete without a strong core. @Daniellescott7 adds difficulty with resistance bands for extreme explosiveness. 💥 #WEWILL https://t.co/UHIzqz7Yz8,127,1,2,8
Under Armour,2019-01-21,The baddest... https://t.co/T69XOPRAgA,1545,16,25,254
Under Armour,2019-01-21,"To comfort and beyond. Created for distance running, the #UAHOVR Infinite provides runners with a consistent underfoot feel through an endless amount of miles. Experience the ultimate performance shoe on 2/1. #WEWILL https://t.co/vDXO5Ni9LC",64,1,0,7
Under Armour,2019-01-22,"Proud to welcome Chinese professional volleyball player @zhuting1129 to #TeamUA. With a gold medal 🥇 and MVP title from the 2016 Rio Olympic Games, and 11 MVP titles overall, she is just getting started. 🏐 #WEWILL https://t.co/oUTZi1rt59",56,1,4,4
Under Armour,2019-01-23,"Before you put your New Year’s resolution on ⏸ remember your motivation for making it. Don’t quit. Chase your goals with Katie Crewe, Nik Naidoo and Amanda Meixner on UA 360. Make the mental and physical connection now 👉 https://t.co/5IvQq2XAiz https://t.co/Zla3z4P99a",80,0,1,11
Under Armour,2019-01-24,"Technical Spacewear Partner of @VirginGalactic, Under Armour outfits space pilots, crew, and passengers in our latest innovations from head to toe. #VGxUA https://t.co/eCPAyCliLG",235,14,10,76
Under Armour,2019-01-24,"The performance you expect, the data-driven coaching you deserve. Get ready to lace up and take flight in the #UAHOVR Infinite on 2/1. #WEWILL https://t.co/LIR1jZNhRC",56,1,0,8
Under Armour,2019-01-26,Beastly grip. Wraparound traction. Dominate in the paint or show off the range in a shoe built around the anatomy of your foot. Trust the process in the UA Anatomix Spawn. Shop now. https://t.co/mapuV2O1fG https://t.co/BT6SHFOVtb,226,4,7,18
